21,1554036185.421053
15,1554036185.423843
1,1554036185.423868
23,1554036185.427066
1,1554036185.427106
23,1554036185.435416
24,1554036185.435755
0,1554036185.436187
1,1554036185.436207
23,1554036185.438493
24,1554036185.438854
0,1554036185.440092
1,1554036185.440104
23,1554036185.440981
24,1554036185.441324
0,1554036185.445154
1,1554036185.445186
23,1554036185.449714
24,1554036185.450156
0,1554036185.451148
1,1554036185.451165
23,1554036185.453525
24,1554036185.453792
0,1554036185.459750
1,1554036185.459786
23,1554036185.461459
24,1554036185.461876
0,1554036185.462747
1,1554036185.463105
23,1554036185.464739
24,1554036185.465068
0,1554036185.465879
1,1554036185.465895
23,1554036185.468025
24,1554036185.468278
0,1554036185.469621
1,1554036185.469639
23,1554036185.471842
24,1554036185.472098
0,1554036185.473091
1,1554036185.473111
23,1554036185.475461
24,1554036185.475822
0,1554036185.490820
1,1554036185.490842
23,1554036185.492681
24,1554036185.492977
0,1554036185.494525
1,1554036185.494556
23,1554036185.495525
24,1554036185.495887
0,1554036185.497822
1,1554036185.497833
23,1554036185.498015
24,1554036185.498267
0,1554036185.506192
1,1554036185.506212
23,1554036185.507001
24,1554036185.507410
0,1554036185.513232
1,1554036185.513263
23,1554036185.513671
24,1554036185.513954
0,1554036185.516252
1,1554036185.516268
23,1554036185.516910
24,1554036185.517203
0,1554036185.522739
1,1554036185.522763
23,1554036185.533160
24,1554036185.533627
0,1554036185.535836
1,1554036185.535918
23,1554036185.537313
24,1554036185.537767
0,1554036185.545019
1,1554036185.545068
23,1554036185.546033
24,1554036185.546306
0,1554036185.547716
1,1554036185.547763
23,1554036185.549229
24,1554036185.549537
0,1554036185.550709
1,1554036185.550728
23,1554036185.551609
24,1554036185.551890
0,1554036185.553407
1,1554036185.553436
23,1554036185.557499
24,1554036185.557809
0,1554036185.559327
1,1554036185.559339
23,1554036185.561851
24,1554036185.562124
0,1554036185.562939
1,1554036185.562967
23,1554036185.564716
24,1554036185.564988
0,1554036185.565938
1,1554036185.565951
23,1554036185.568287
24,1554036185.568685
0,1554036185.569838
1,1554036185.569860
23,1554036185.571890
24,1554036185.572348
0,1554036185.573406
1,1554036185.573424
23,1554036185.573494
24,1554036185.573899
0,1554036185.576826
1,1554036185.576862
23,1554036185.580676
24,1554036185.581125
0,1554036185.581613
1,1554036185.581644
23,1554036185.582810
24,1554036185.583144
0,1554036185.585462
1,1554036185.585473
23,1554036185.585964
24,1554036185.586295
0,1554036185.588038
1,1554036185.588053
23,1554036185.588114
24,1554036185.588365
0,1554036185.593389
1,1554036185.593412
23,1554036185.593578
24,1554036185.593870
0,1554036185.594744
1,1554036185.594784
23,1554036185.594929
24,1554036185.595292
0,1554036185.601253
1,1554036185.601276
